;Grid_Code;households_total_units;hhtyp_single;hhtyp_couples_wout_child;hhtyp_couples_with_child;hhtyp_single_parent;hhtyp_multiplepers_wout_nuclear;hhleb_single;hhleb_married_couples;hhleb_registered_partner;hhleb_nonmarital_partner;hhleb_single_mothers;hhleb_single_fathers;hhleb_multipers_wout_nuclear;hhgr_1_pers;hhgr_2_pers;hhgr_3_pers;hhgr_4_pers;hhgr_5_pers;hhgr_6_more;fams_seniors_only;fams_seniors_young;fams_wout_seniors
5556;100mN33282E42428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5557;100mN33282E42429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5558;100mN33282E42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5559;100mN33282E42431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5560;100mN33282E42432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5561;100mN33282E42433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5562;100mN33282E42434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5563;100mN33282E42435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5564;100mN33282E42436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5565;100mN33282E42437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5566;100mN33282E42438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5567;100mN33282E42439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5568;100mN33282E42440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5569;100mN33282E42441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5570;100mN33282E42442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5571;100mN33282E42443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5572;100mN33282E42444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5573;100mN33282E42445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5574;100mN33282E42446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5575;100mN33282E42447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5576;100mN33282E42448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5577;100mN33282E42449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5578;100mN33282E42450;3;0;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0
5579;100mN33282E42451;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5580;100mN33282E42452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5581;100mN33282E42453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5582;100mN33282E42454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5583;100mN33282E42455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5584;100mN33282E42456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5585;100mN33282E42457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5586;100mN33282E42458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5587;100mN33282E42459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5588;100mN33282E42460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5589;100mN33282E42461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5590;100mN33282E42462;35;16;3;11;3;3;16;12;0;3;3;0;3;16;5;7;0;3;4;0;0;0
5591;100mN33282E42463;52;26;9;7;3;7;26;11;0;5;3;0;7;26;17;4;4;0;0;0;0;0
5592;100mN33282E42464;68;45;10;5;6;3;45;11;0;4;5;0;3;45;14;6;3;0;0;0;0;0
5593;100mN33282E42465;42;26;6;7;3;0;26;12;0;0;3;0;0;26;7;3;3;3;3;0;0;0
5594;100mN33282E42466;7;4;0;3;0;0;4;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0
5595;100mN33282E42467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5596;100mN33282E42468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5597;100mN33282E42469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5598;100mN33282E42470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5599;100mN33282E42471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5600;100mN33282E42472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5601;100mN33282E42473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5602;100mN33282E42474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5603;100mN33282E42475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5604;100mN33282E42476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5605;100mN33282E42477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5606;100mN33282E42478;8;5;0;3;0;0;5;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0
5607;100mN33282E42479;12;11;0;0;0;0;11;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0
5608;100mN33282E42480;33;16;10;4;0;3;16;9;0;5;0;0;3;16;11;5;0;0;0;0;0;0
5609;100mN33282E42481;48;34;8;3;3;0;34;8;0;3;3;0;0;34;11;3;0;0;0;0;0;0
5610;100mN33282E42482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5611;100mN33282E42483;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
5612;100mN33282E42484;15;3;8;4;0;0;3;11;0;0;0;0;0;3;9;3;3;0;0;0;0;0
5613;100mN33282E42485;14;5;3;3;3;0;5;5;0;0;3;0;0;5;4;3;0;0;0;0;0;0
5614;100mN33282E42486;6;0;3;3;0;0;0;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0
5615;100mN33282E42487;6;0;5;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0
5616;100mN33282E42488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5617;100mN33282E42489;5;3;0;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0
5618;100mN33282E42490;5;3;0;0;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0
5619;100mN33282E42491;5;0;3;3;0;0;0;5;0;0;0;0;0;0;3;3;0;0;0;0;0;0
5620;100mN33282E42492;22;0;3;18;0;0;0;18;0;3;0;0;0;0;4;6;6;5;0;0;0;0
5621;100mN33282E42493;19;8;5;3;3;3;8;6;0;0;0;0;3;8;7;3;0;0;0;0;0;0
5622;100mN33282E42494;5;3;3;0;0;0;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0
5623;100mN33282E42495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5624;100mN33282E42496;9;0;3;7;0;0;0;8;0;0;0;0;0;0;3;0;3;3;0;0;0;0
5625;100mN33282E42497;10;0;0;10;0;0;0;10;0;0;0;0;0;0;0;3;4;4;0;0;0;0
5626;100mN33282E42498;6;0;0;4;0;0;0;5;0;0;0;0;0;0;0;3;3;0;0;0;0;0
5627;100mN33282E42499;13;5;4;3;0;0;5;5;0;0;0;0;0;5;5;0;0;0;0;0;0;0
5628;100mN33282E42500;14;5;3;6;0;0;5;8;0;0;0;0;0;5;3;4;3;0;0;0;0;0
5629;100mN33282E42501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5630;100mN33282E42502;3;0;0;0;0;3;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0
5631;100mN33282E42503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5632;100mN33282E42504;12;0;4;6;0;0;0;9;0;0;0;0;0;0;5;3;3;0;0;0;0;0
5633;100mN33282E42505;9;4;0;4;0;0;4;4;0;0;0;0;0;4;0;3;0;0;0;0;0;0
5634;100mN33282E42506;24;12;8;3;0;0;12;9;0;0;0;0;0;12;7;3;0;0;0;0;0;0
5635;100mN33282E42507;9;0;4;4;0;0;0;7;0;0;0;0;0;0;4;0;0;0;0;0;0;0
5636;100mN33282E42508;3;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0
5637;100mN33282E42509;5;3;3;0;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0
5638;100mN33282E42510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5639;100mN33282E42511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5640;100mN33282E42512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5641;100mN33282E42513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5642;100mN33282E42514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5643;100mN33282E42515;12;3;6;4;0;0;3;10;0;0;0;0;0;3;5;3;3;0;0;0;0;0
5644;100mN33282E42516;8;3;4;0;0;0;3;5;0;0;0;0;0;3;5;0;0;0;0;0;0;0
5645;100mN33283E42344;15;3;4;4;3;0;3;8;0;0;3;0;0;3;7;3;0;0;0;0;0;0
5646;100mN33283E42345;21;9;8;3;0;0;9;6;0;5;0;0;0;9;8;3;0;0;0;0;0;0
5647;100mN33283E42346;10;5;0;3;0;0;5;4;0;0;0;0;0;5;3;3;0;0;0;0;0;0
5648;100mN33283E42347;10;4;4;3;0;0;4;6;0;0;0;0;0;4;3;3;0;0;0;0;0;0
5649;100mN33283E42348;9;0;5;3;0;0;0;7;0;0;0;0;0;0;3;3;0;0;0;0;0;0
5650;100mN33283E42349;8;3;4;3;0;0;3;5;0;0;0;0;0;3;4;0;0;0;0;0;0;0
5651;100mN33283E42350;14;0;5;6;0;0;0;6;0;5;0;0;0;0;5;3;4;0;0;0;0;0
5652;100mN33283E42351;9;3;3;3;0;0;3;4;0;0;0;0;0;3;3;0;0;0;0;0;0;0
5653;100mN33283E42352;14;3;5;6;0;0;3;8;0;3;0;0;0;3;6;3;3;0;0;0;0;0
5654;100mN33283E42353;18;7;9;0;0;0;7;7;0;3;0;0;0;7;8;0;0;0;0;0;0;0
5655;100mN33283E42354;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5656;100mN33283E42355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5657;100mN33283E42356;3;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
5658;100mN33283E42357;18;3;11;3;0;0;3;12;0;3;0;0;0;3;12;3;0;0;0;0;0;0
5659;100mN33283E42358;25;6;8;9;3;0;6;16;0;0;3;0;0;6;10;5;4;0;0;0;0;0
5660;100mN33283E42359;28;10;5;4;6;3;10;9;0;0;6;0;3;10;11;3;3;0;0;0;0;0
5661;100mN33283E42360;45;26;15;3;0;0;26;16;0;0;0;0;0;26;16;3;0;0;0;0;0;0
5662;100mN33283E42361;55;18;23;9;3;3;18;28;0;4;3;0;3;18;27;6;3;0;0;0;0;0
5663;100mN33283E42362;14;3;8;3;0;0;3;10;0;0;0;0;0;3;9;3;0;0;0;0;0;0
5664;100mN33283E42363;15;3;7;4;0;0;3;9;0;3;0;0;0;3;7;0;0;3;0;0;0;0
5665;100mN33283E42364;18;4;7;4;3;0;4;10;0;0;3;0;0;4;8;3;3;0;0;0;0;0
5666;100mN33283E42365;6;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0
5667;100mN33283E42366;25;8;11;3;3;0;8;13;0;0;3;0;0;8;13;3;3;0;0;0;0;0
5668;100mN33283E42367;4;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
5669;100mN33283E42368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5670;100mN33283E42369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5671;100mN33283E42370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5672;100mN33283E42371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5673;100mN33283E42372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5674;100mN33283E42373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5675;100mN33283E42374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5676;100mN33283E42375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5677;100mN33283E42376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5678;100mN33283E42377;29;16;8;4;0;0;16;9;0;3;0;0;0;16;9;0;4;0;0;0;0;0
5679;100mN33283E42378;38;15;19;3;0;0;15;20;0;3;0;0;0;15;20;0;0;0;0;0;0;0
5680;100mN33283E42379;19;7;7;3;0;0;7;8;0;0;0;0;0;7;9;0;3;0;0;0;0;0
5681;100mN33283E42380;8;0;5;3;0;0;0;7;0;0;0;0;0;0;5;0;3;0;0;0;0;0
5682;100mN33283E42381;12;3;5;3;3;0;3;7;0;0;3;0;0;3;5;5;0;0;0;0;0;0
5683;100mN33283E42382;13;0;7;3;0;3;0;9;0;0;0;0;3;0;9;3;0;0;0;0;0;0
5684;100mN33283E42383;10;3;3;4;0;0;3;7;0;0;0;0;0;3;3;0;3;0;0;0;0;0
5685;100mN33283E42384;4;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0
5686;100mN33283E42385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5687;100mN33283E42386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5688;100mN33283E42387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5689;100mN33283E42388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5690;100mN33283E42389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5691;100mN33283E42390;18;5;9;3;0;0;5;12;0;0;0;0;0;5;7;3;3;0;0;0;0;0
5692;100mN33283E42391;16;3;9;3;3;0;3;9;0;3;3;0;0;3;11;3;0;0;0;0;0;0
5693;100mN33283E42392;56;42;10;4;0;0;42;11;0;3;0;0;0;42;9;3;3;0;0;0;0;0
5694;100mN33283E42393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5695;100mN33283E42394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5696;100mN33283E42395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5697;100mN33283E42396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5698;100mN33283E42397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5699;100mN33283E42398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5700;100mN33283E42399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5701;100mN33283E42400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5702;100mN33283E42401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5703;100mN33283E42402;24;6;6;7;5;0;6;10;0;3;4;0;0;6;11;4;3;0;0;0;0;0
5704;100mN33283E42403;67;36;22;5;4;0;36;18;0;9;4;0;0;36;24;5;0;0;0;0;0;0
5705;100mN33283E42404;36;17;8;7;4;0;17;9;0;6;4;0;0;17;10;8;0;0;0;0;0;0
5706;100mN33283E42405;76;32;19;10;12;3;32;18;0;11;10;3;3;32;29;14;0;0;0;0;0;0
5707;100mN33283E42406;17;8;3;3;3;0;8;4;0;0;3;0;0;8;4;3;0;0;0;0;0;0
5708;100mN33283E42407;29;17;11;0;0;0;17;10;0;0;0;0;0;17;12;0;0;0;0;0;0;0
5709;100mN33283E42408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5710;100mN33283E42409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5711;100mN33283E42410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5712;100mN33283E42411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5713;100mN33283E42412;83;32;21;13;12;5;32;28;0;5;12;0;5;32;34;7;10;0;0;0;0;0
5714;100mN33283E42413;71;31;22;10;5;3;31;26;0;6;3;3;3;31;25;10;4;0;0;0;0;0
5715;100mN33283E42414;82;43;19;14;4;3;43;23;0;10;4;0;3;43;19;12;6;0;0;0;0;0
5716;100mN33283E42415;4;0;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0
5717;100mN33283E42416;12;4;3;4;0;0;4;6;0;0;0;0;0;4;4;3;0;0;0;0;0;0
5718;100mN33283E42417;22;3;4;12;3;0;3;14;0;0;3;0;0;3;6;3;9;0;0;0;0;0
5719;100mN33283E42418;8;0;3;3;0;0;0;3;0;3;0;0;0;0;5;3;0;0;0;0;0;0
5720;100mN33283E42419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5721;100mN33283E42420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5722;100mN33283E42421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5723;100mN33283E42422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5724;100mN33283E42423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5725;100mN33283E42424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5726;100mN33283E42425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5727;100mN33283E42426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5728;100mN33283E42427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5729;100mN33283E42428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5730;100mN33283E42429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5731;100mN33283E42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5732;100mN33283E42431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5733;100mN33283E42432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5734;100mN33283E42433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5735;100mN33283E42434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5736;100mN33283E42435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5737;100mN33283E42436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5738;100mN33283E42437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5739;100mN33283E42438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5740;100mN33283E42439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5741;100mN33283E42440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5742;100mN33283E42441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5743;100mN33283E42442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5744;100mN33283E42443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5745;100mN33283E42444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5746;100mN33283E42445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5747;100mN33283E42446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5748;100mN33283E42447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5749;100mN33283E42448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5750;100mN33283E42449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5751;100mN33283E42450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5752;100mN33283E42451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5753;100mN33283E42452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5754;100mN33283E42453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5755;100mN33283E42454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5756;100mN33283E42455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5757;100mN33283E42456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5758;100mN33283E42457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5759;100mN33283E42458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5760;100mN33283E42459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5761;100mN33283E42460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5762;100mN33283E42461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5763;100mN33283E42462;8;3;0;0;3;0;3;3;0;0;3;0;0;3;3;3;0;0;0;0;0;0
5764;100mN33283E42463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5765;100mN33283E42464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5766;100mN33283E42465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5767;100mN33283E42466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5768;100mN33283E42467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5769;100mN33283E42468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5770;100mN33283E42469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5771;100mN33283E42470;5;5;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
5772;100mN33283E42471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5773;100mN33283E42472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5774;100mN33283E42473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5775;100mN33283E42474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5776;100mN33283E42475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5777;100mN33283E42476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5778;100mN33283E42477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5779;100mN33283E42478;24;19;3;3;0;0;19;5;0;0;0;0;0;19;3;0;0;0;0;0;0;0
5780;100mN33283E42479;8;8;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
5781;100mN33283E42480;10;3;4;4;0;0;3;8;0;0;0;0;0;3;4;3;0;0;0;0;0;0
5782;100mN33283E42481;46;37;4;0;3;3;37;4;0;0;3;0;3;37;9;0;0;0;0;0;0;0
5783;100mN33283E42482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5784;100mN33283E42483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5785;100mN33283E42484;9;0;0;6;0;0;0;6;0;0;0;0;0;0;3;3;0;3;0;0;0;0
5786;100mN33283E42485;16;5;4;7;0;0;5;7;0;4;0;0;0;5;4;4;0;3;0;0;0;0
5787;100mN33283E42486;11;0;3;5;3;0;0;7;0;0;0;0;0;0;4;3;3;0;0;0;0;0
5788;100mN33283E42487;60;28;12;9;7;4;28;13;0;8;6;0;4;28;21;6;4;0;0;0;0;0
5789;100mN33283E42488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5790;100mN33283E42489;32;3;15;14;0;0;3;26;0;3;0;0;0;3;16;6;3;3;3;0;0;0
5791;100mN33283E42490;28;7;6;11;4;0;7;15;0;3;4;0;0;7;8;8;4;0;0;0;0;0
5792;100mN33283E42491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5793;100mN33283E42492;6;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
5794;100mN33283E42493;18;6;5;5;0;0;6;10;0;0;0;0;0;6;7;3;3;0;0;0;0;0
5795;100mN33283E42494;5;0;0;0;4;0;0;0;0;0;3;3;0;0;3;3;0;0;0;0;0;0
5796;100mN33283E42495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5797;100mN33283E42496;7;3;4;0;0;0;3;3;0;0;0;0;0;3;4;0;0;0;0;0;0;0
5798;100mN33283E42497;5;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5799;100mN33283E42498;17;7;3;6;0;0;7;9;0;0;0;0;0;7;4;0;3;0;0;0;0;0
5800;100mN33283E42499;17;3;5;7;0;0;3;11;0;0;0;0;0;3;5;6;0;3;0;0;0;0
